season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
winter,-0.4408449117729849,2.2918205941144056,0.5683012039930887,-0.0814164113820991,-3.5649504901254088,-2.4565624388326097,-2.0420098471812085,-2.39223370248314,1.986866016705924,2.053651053230181
spring,-0.4561472681056533,1.9789378746028128,0.6636503193661643,0.0023422754411402,-3.5976390091616186,-2.409429039679217,-2.2420170078557033,-2.0336531502826327,2.1838157179585385,1.935939459736283
summer,-0.18205306446391178,1.5973086598693995,0.7608828311158128,0.037433671778305984,-3.745207953003458,-2.3054412153999597,-2.573242572910212,-1.8984756429769216,1.900942846388348,1.7742563844288104
autumn,0.1926159105562843,1.4765263539430988,0.930702250954892,0.2981179576457557,-3.920286384419834,-1.919115608703923,-2.8256717371029905,-1.9481556480682476,1.966964706498179,1.8398259752155204
winter,0.2882413912578402,1.864473980136544,1.3611891891654864,0.5556801581428489,-4.02422731598079,-2.151072939787089,-2.9441187948217244,-1.5024039461012182,1.756541628156345,1.6119018475593423
spring,0.6942549130337864,2.2987379367248364,1.369020094792158,0.4608063445639998,-4.393997496111439,-2.089975039977985,-3.0370856146766663,-1.5542855118634586,1.4789809588645608,1.5366904810208672
summer,0.5432697100053911,2.6258254719102108,1.3776047378946747,0.7681516575608689,-4.923282563062981,-1.664816396319737,-3.5607951559190125,-1.6712829019855153,1.5500838194297466,1.4434433931194615
autumn,0.6641568390836082,3.4932766947160627,1.478658362207907,0.794894631553521,-4.748770543143864,-1.933500171623632,-3.526279450246213,-1.4116734852727597,1.2281373312491168,1.2387056524166795
winter,1.1165965874375698,3.1112302692843343,1.3008620455938902,0.7690240598255582,-4.886851236264536,-1.9973482242851233,-3.587474583880805,-1.7127031776304849,0.8867870345541847,0.9348002515732441
spring,1.1499625222107777,3.797158433072167,1.1867603712511199,0.6884164288353429,-5.496605457088625,-1.8425208733294265,-3.5169912748828343,-1.7631751104893432,0.5989916458968313,0.6592800180755465
summer,0.6450167714338578,3.6009477989016725,1.2103855777261858,0.6323268809922935,-5.7342240421995125,-2.126206598799293,-3.704926967576162,-1.9555687110976967,0.0854463383485662,0.2138549547257998
autumn,0.5677589640399091,3.5006532989935586,0.8607428195703078,0.4977855452054734,-5.328299360371907,-2.302203924672868,-3.843270850588353,-2.1687631701149623,-0.4179072524667587,-0.1602745859049877
winter,0.4757743271362448,3.6933513430367158,0.7100489609727165,0.2602579316395735,-5.5573300685283264,-2.464867930088792,-3.4532417207413437,-2.4659304756944973,-0.6185867087015969,-0.283853383527845
spring,-0.0024015498764962,3.809775557787192,0.3084209058041868,0.043997974161915,-5.546014815006576,-2.678188671275473,-3.3398040224294734,-2.70864711551358,-0.8943383589354201,-1.4096648369607525
summer,-0.4475417069673084,4.59988699090276,-0.1007904553882961,-0.233340655390507,-5.332902762832008,-2.8118565214284352,-3.100586313055081,-3.163644115106375,-1.3597553254590622,-1.94111610267592
autumn,-1.0077086116618963,4.456766914931847,-0.5953958923894768,-0.5151844765878394,-4.9834989669790835,-2.926131508533292,-2.966200334464827,-3.2596179335719637,-1.5932590052783182,-1.6311098480690063
winter,-1.3260045399892806,6.029029798274261,-1.1128050411132495,-0.6921520002217072,-4.498645528053722,-3.534344038027401,-2.793410695697715,-3.5948598817665545,-1.7219580940358887,-2.0784893958554456
spring,-0.9490849797194242,8.537827031765579,-1.2730811197999354,-1.1624899016788837,-4.353831291394179,-3.765327965706786,-2.7080199767082784,-3.80052551911614,-2.2465569269655847,-2.942978353110977
summer,-1.9617684901021395,8.013663644895972,-1.772426744300434,-1.4703734456851931,-3.6378012670819655,-3.571858119944312,-2.6027226357547457,-3.541862761661163,-2.162845646284092,-3.0487718262335544
autumn,-1.43525325133093,9.091937104599763,-1.8538148502873475,-1.7679314280110163,-3.4292852633904856,-3.8593852830431383,-2.195658196972237,-3.61750649097212,-2.236922473700137,-3.2919314204100623
winter,-1.5633309337298187,8.122049650835937,-2.0193563241654604,-1.868671380498365,-3.048670436415411,-3.9573789310026055,-1.8524602976303337,-3.682935652973347,-2.5814297808445463,-3.2221861343452214
spring,-1.5543977232051145,8.397869588396338,-2.11497363166764,-1.8569872646520844,-3.686774022827445,-4.148582591868525,-2.1603732908974145,-3.890666358744779,-2.7518754307627784,-3.3251150120324504
summer,-1.931699635181909,8.62671714601283,-1.8173656517898287,-2.104521982771246,-3.3107138938229497,-3.8632765467082106,-1.853072501483791,-3.6646808655185716,-2.600532431729752,-3.3486408582769216
autumn,-1.7761747060552302,8.157303241906813,-1.6494640608943694,-1.8749389123913656,-3.867948429133353,-3.9375569624902393,-1.7503061368351025,-3.6521929055793216,-2.458912336572729,-3.0932223144508804
winter,-1.26347206631635,7.708476890882537,-1.326256708528262,-1.8944386599335183,-4.159167578553771,-3.902769550620708,-1.713738945349517,-3.6029210231807,-2.4902004321964277,-2.8124006962163066
spring,-1.176556350367873,6.677058798611227,-1.5346154503615554,-1.7048822190100037,-4.580913168446786,-3.704897391900446,-1.3809304888593648,-3.503183796861659,-2.092513470202732,-2.2782381471897475
summer,-0.689415693468333,6.580472610558022,-0.7650171989276771,-1.3861836494224942,-4.963144750514041,-3.8375076520108373,-1.285290956391098,-3.1816881529346794,-1.8690850109911301,-2.120575028788107
autumn,-0.7343800632097646,4.863252116614914,-1.013255296599686,-1.029122622153139,-5.51890363861229,-3.8049248797542217,-0.9684481444203131,-3.3162043698143306,-1.588461721233308,-1.6070017110026198
winter,-0.2863545651384109,5.918000609583384,-0.8860135437407493,-0.958115145747332,-5.438912094905211,-3.811620580591201,-0.4557307305136094,-3.0269534752119007,-1.0193225848665428,-1.1052631604495708
spring,-0.48853108561426895,3.76074263125022,0.2090769357134347,-0.6102759999959851,-6.189575493661112,-3.6069558960277552,-0.2703042069388232,-3.1503195883231125,-0.8336521001364193,-0.5992583139307037
summer,-0.1815938098363565,4.562509007322151,-0.15120552555506508,-0.7816022940547945,-6.348231256299348,-3.5138500558175503,0.0771644539453225,-2.9302868651177207,-0.4094608412990618,-0.4272391286519151
autumn,-0.1895228504480688,4.01198172324255,-0.04890357999296311,0.0756859470449774,-6.312448778249125,-3.399669779674156,0.4286343457065553,-2.9436008699983844,-0.47016049849938213,-0.1567180695869093
winter,-0.1618942668310763,3.108453403774323,0.7374451931595578,-0.16302730428510112,-6.275480295694489,-3.176220932445871,0.7298810512088874,-2.818542005950927,0.4773736695121069,0.155608144191268
spring,-0.3100555526940559,3.144132672152041,0.810530757064729,0.10935966118739217,-6.706778351989958,-3.3425548209655065,1.0460993321013794,-2.783806761074098,0.5525605870269323,0.5740066134471837
summer,-0.3440241747183536,2.726781622000813,0.5060034821132186,0.4496951920628043,-6.656935799062176,-3.011411554880275,1.234758268077426,-2.548148125920559,0.2805473665473378,0.24212341019451583
autumn,-0.2583667701385673,2.5902884059684634,0.7426875967035089,0.8464484749797232,-6.57117710859221,-2.886098199578004,1.3924914882041897,-2.311943111133884,0.41854900811661777,0.4949176940067355
winter,-0.5464559112716997,2.5186578071433527,0.722428088476391,0.9485936125601212,-6.6980465067791,-2.7897198231931637,1.5297813531748363,-2.3534771218188197,1.2524239159960937,0.6807802891460043
spring,-0.4272554317147137,1.9134069892932442,0.7290418449363715,0.8754369244473148,-6.6892784342382186,-2.655035161081853,1.4962282529629567,-1.8662887226889069,1.0559471076278844,1.0649594915729517
summer,-0.4665401675483282,1.4026811463773485,0.7221072938695084,1.1629549531143508,-6.659271594132404,-2.329419150580397,1.6044944500166458,-1.7921340041445428,1.2775343642514858,1.089526574221403
autumn,-0.6380900139172775,1.0236329318211232,0.6914370364437947,1.0371461631460461,-6.858009498664516,-2.328221340346712,1.5056761300168586,-1.8475054921475589,1.6641146560216562,1.1443200963879718
winter,-0.4212786488790122,-0.5230515033263266,0.8056542955103001,1.189587661305965,-6.544231026498232,-2.0270932042366794,1.4943787221047282,-1.5181236632760184,2.167487112058668,0.9948966128320827
spring,-0.4003874873404716,-0.4309482282592289,0.8574987129029747,1.1529525131510834,-6.765319344191635,-1.902670023637381,1.461371238955236,-1.2430663298231817,2.1036713833921428,1.2309312803865702
summer,-0.3423484634763731,-0.2417373280613591,0.862025297571156,1.0840490024637646,-6.649910519755514,-1.583025010890858,1.505385105725665,-1.4929119342334372,2.1858824068520346,1.3956191944750211
autumn,-0.1278730668842211,-0.5706210229491007,0.8568239559679606,1.3931242626300704,-6.560728452350051,-1.2907575221905017,1.3247070407314074,-1.0637301817758833,2.19684412415716,1.5369291459955456
winter,-0.093613890667514,-1.1666134230588572,1.0023746214733211,1.1984592268550027,-6.731428125470488,-1.1051387761346672,1.2987289711283907,-1.1682277838370607,2.539374827197501,1.8609536269184408
spring,-0.1345317094706308,-2.681000986919712,0.8174956304046674,1.230414913226096,-6.607258256470246,-0.8977146101077649,1.1540166160480845,-0.9237277497106683,2.299210951649705,2.0530869761036583
summer,-0.4062456031216512,-0.08972152070340313,0.9612820974695108,1.1725826947241305,-6.587568933790386,-0.7676700783287936,1.2538386011211529,-0.5233068100767836,1.7040278414826113,2.078696234865076
autumn,0.2915643610154257,-2.552321468837416,0.9966846899576798,0.3691760474920446,-6.018067933153553,-0.7655978084039263,1.211291957996952,-1.6261166867942884,2.631554228300276,2.1686973607595634
winter,-0.9345067436703884,-1.278781051309887,1.2309314173451535,1.3813217795325243,-6.191380864245972,-0.5007096642241441,0.18332022151119629,-0.0511234585176644,2.7750885414938424,0.9918746046047513
spring,-2.0306708492465937,7.8630246362125105,0.3975234894513712,-1.9991159458094157,-3.430042966594171,-3.9704140071991496,-0.002581236758336066,-3.747356355134698,-2.699760189272239,0.10632185965564937
summer,-2.091430766319157,9.169822044837234,-0.024060129957742944,-1.7925545987140958,-4.636033523908572,-3.9815018357139618,-1.7682680163820503,-3.90534446850726,-2.641658330818776,-0.2181389930856855
autumn,-2.0766187478825984,5.250614337273407,-2.018776387920155,-1.8204782597148,-3.268515318854984,-2.8394669451532564,-2.0496868008453517,-3.0841048393647066,-2.444540695845131,-3.202061175622981
winter,-2.114226850005469,9.622936218591365,-0.7239534923764565,-1.2427747571973795,-3.5187371062986688,-3.953896277554242,-1.364720788033198,-4.158160207772552,-2.527220550244893,-3.4523628427761723
spring,-2.030266632437208,8.679005644146638,-1.7120060860500177,-1.7122270798362125,-3.4379215444222644,-3.7268499495109135,-2.145045580132475,-4.1839657951345925,-2.4162680018359617,-2.239955578474307
summer,-1.878310742660449,8.191915673903658,-1.600565966358864,-1.5135944386422768,-3.955502635583945,-3.864682077824115,-2.123406424393992,-3.916666903691893,-2.159005476228111,-3.019847268216773
autumn,-1.7824314123968883,9.244998770038062,-1.3407207831449397,-1.3589897246873963,-3.9846804089982544,-3.792992867075294,-2.40606331559217,-3.8533772752372544,-2.2134262872920094,-3.036258768069802
winter,-1.7019518175109865,7.52145758272121,-1.1804905220851236,-1.1428104165653117,-4.264572135036215,-3.684995636056376,-2.533563446405629,-3.81330079074766,-2.0254227686066204,-2.857341861204383
spring,-1.24071488856185,7.184117028535238,-1.1014347751247693,-1.1190580158134853,-4.607236184982965,-3.5067698985841944,-2.596497023367069,-3.77004108304938,-1.7081002309913424,-2.6429024586807133
summer,-1.1959507552722415,5.525494329227513,-0.8754517311495091,-0.7220533961683971,-4.840277937808738,-3.349883374889168,-2.82532935793886,-3.4113882208636195,-1.7201191839304784,-2.4689361893570805
autumn,-0.9456577276384648,4.201735414605988,-0.5252062824953394,-0.7890380912403757,-4.970545532782065,-3.25645124885795,-2.7764524491322145,-3.399506049484331,-1.6628784613691616,-2.3209273579096306
winter,-0.4532214222880768,4.992505990717804,-0.2496190106143307,-0.2646730389813168,-4.953089382237617,-2.871534135875542,-3.100063754145162,-3.23553322923384,-1.2833399019780238,-2.0351072679578213
spring,-0.3693672758489765,2.9077654169862144,-0.1301247782231971,-0.1266439552263468,-5.156844080403692,-2.943543979463888,-3.088299708360655,-3.129694839043047,-0.9886611610480784,-1.630354015933563
summer,-0.0588338000884255,3.808250649000452,0.1195471426337051,-0.23384499391094338,-5.557191212450129,-2.833361744500308,-3.197197797344399,-2.9123126060726032,-0.8752621556512198,-1.2897708542122424
autumn,-0.18313827669497992,2.6144661722306592,0.15667182361039084,0.1420644882692395,-5.478713290365591,-2.5353803991996267,-3.672070144968781,-2.448962967851608,-1.202535420011621,-1.0355181384071368
winter,0.3405797740583796,3.3536508531864055,0.4706461918606487,0.10967756052003048,-5.690855022198739,-2.5716853781763382,-3.4504874316281007,-2.512737483775504,-1.0874496596722356,-0.8202291375531878
spring,0.3876707916356846,2.607536570234534,0.6080063652091104,0.3572740298815366,-5.6933252575485,-2.5407145182110327,-3.703381140378962,-2.2483654522562726,-0.8208504222061169,-0.7862785786084627
summer,0.22178770347451246,3.202831189917059,0.8034531369021388,0.3521655717568804,-5.498675614430613,-2.2830994553440225,-3.701623883445548,-2.1053541629443284,-0.7872882744377248,-0.3640223998987731
autumn,0.6226600284619035,3.1913803199487694,0.7825673320197548,0.5414008218511639,-5.686969650353424,-2.259268984482891,-3.76218923967906,-2.03945654566682,-0.5653810486019739,-0.1775436319775857
winter,0.5767211636200281,3.2935779075940266,1.0320625269154595,0.4458340181509713,-5.714349862246928,-2.0772161525820123,-3.726772948642516,-1.9167191541231108,0.0496562853525698,-0.1865118722767498
spring,0.6873068141183748,3.6417025749015326,1.1685397383530047,0.6528057650923642,-5.636420985687364,-1.9231884607037188,-3.79356271596204,-1.916257313889373,-0.20534213221192696,-0.061194376187062215
summer,1.0247983078990877,3.8088512330662936,1.2385915412875308,0.6616803598038523,-5.549589012689568,-1.883598527163485,-3.7013286562790024,-1.7835865524214924,0.4561811993632849,0.14727652742595268
autumn,0.8628303761906009,3.249092611903591,1.1197226787312515,0.658840645560585,-5.33833264968255,-1.8078970297892,-3.8384487502731,-1.7899998434458124,0.4356294672583991,0.5376129068315102
winter,1.1146793275468063,3.573331793234105,1.1430473794009255,0.7058451157238835,-5.504001022388476,-1.883318314386719,-3.3853743996717505,-1.6437572256073851,0.33699922503435237,0.6095773188076877
spring,0.9942158971778312,4.063020530428,1.3535275544108345,0.8177088398370854,-5.468373304037628,-1.8213720393075985,-3.6707759897391954,-1.665492893460543,0.6932289806152099,0.6730177466826417
summer,1.188785745945956,3.645340562689909,1.2889991294729464,0.7866095984647737,-5.438394817619531,-1.724691401695178,-3.6462186444946263,-1.5647292189519617,0.5554852645685245,0.6504638384988439
autumn,1.0944371170499536,3.31173713205538,1.2990806471100296,0.7436568215322933,-5.411620521986279,-1.754850722924798,-3.635005440402614,-1.4712323382754806,0.5926415498285779,0.8601756710446147
winter,0.9866735914940388,3.872915862254385,1.3479742998488267,0.8200141354246949,-5.441769828937722,-1.7055385021072904,-3.6351654265100817,-1.6086400530149614,0.7219383146653915,0.6867119227203123
spring,1.1428508752059776,4.391897540652011,1.5901064935341902,0.845131881777543,-5.411895229987506,-1.6767267979796778,-3.6368681233940485,-1.6016166184964764,0.6517781152144559,0.6256018217877038
summer,0.9838839449689002,3.838621724631024,1.3690538696300283,0.9548696034338584,-5.416334077606915,-1.6644109752079237,-3.634049431726927,-1.5974140642780397,0.5856247517785224,0.4496829820868431
autumn,1.01660003081735,3.988396794191743,1.413084595164034,0.7966264150094964,-5.4599131497289095,-1.7582186321177744,-3.514936194530823,-1.6979885887794357,0.6056101147667327,0.5583845354844915
winter,1.2276390482884336,4.438609703108057,1.3990594621654444,0.7416213146615621,-5.584386404443513,-1.7487886418070484,-3.721925736354073,-1.6433908075863533,0.5991436596135181,0.5007760559961791
spring,1.0872596772114076,4.0341368242703375,1.2750780526501424,0.8129523940681563,-5.4532397739649925,-1.9895661623691827,-3.6533443892486326,-1.6402775681499226,0.3727762437924558,0.5426123467729635
summer,1.091428408965791,4.030858772371006,1.279053007841142,0.7855108633978595,-5.500146211175436,-1.8303780247943986,-3.66744769653256,-1.6097029191749022,0.4935578864538096,0.4736655793096909
autumn,1.0693671761917525,3.9686481896194734,1.2487345438731996,0.7500933600320311,-5.601404396930176,-1.698270781060443,-3.703314131795135,-1.7480958412107366,0.3778652135064878,0.647563105972873
winter,1.061155755021993,3.61873265469326,1.1472669839903005,0.6569020931820532,-5.541364162281847,-1.8684732740737156,-3.69486941040686,-1.7633764633706326,0.315186409427306,0.3985465458975802
spring,0.9370171013330404,3.7213471963998463,1.0707750834469008,0.7312787947895549,-5.567644024895118,-2.0849177069247027,-3.679970508796586,-1.625812504099605,0.22330356717334773,0.4068804190313711
summer,1.0644702117042524,3.948455382302064,1.156824621854433,0.7149440749338346,-5.555135616616207,-2.16753987354092,-3.6890210473698573,-1.839977968509363,0.1559521815966016,0.0238558446336707
autumn,0.8389770008175226,3.596438575726453,1.015990339502148,0.6509352632676746,-5.6028917220100745,-2.0691449943955305,-3.615978823133624,-1.9290506940781789,-0.1081767283990366,0.1944724695663132
winter,0.6740898075804538,3.216701909743525,0.9413051288400452,0.6885150565432794,-5.6064785943740825,-2.1138838575466536,-3.744868601662704,-2.0942890684925857,-0.0440362361641899,-0.08045361162926444
spring,0.7182090189219429,3.273917821448803,0.8251237555775445,0.5985970822272069,-5.56511928779846,-2.26949740832271,-3.7166981592615302,-2.158289741758152,-0.5651207876851929,-0.28358615100311474
summer,0.3485299349692227,2.728969850417021,0.7154771887945677,0.4479604152425674,-5.786682843538641,-2.275833671755739,-3.520902301261863,-2.273513271106179,-0.5123462777144906,-0.6794297225579076
autumn,0.3868711779614435,2.7443841228662604,0.3869572333876334,0.4034631386273562,-5.626512503478234,-2.5733833406246016,-3.459347248340602,-2.3685723832468617,-0.5589364515420479,-0.8270472263466143
winter,0.2231080687929166,2.4986410921899624,0.3788901264341066,0.2073122216016918,-5.609581995561583,-2.4615525561040164,-3.269910259399393,-2.527464059137857,-0.7131692509741177,-1.023381229719372
spring,-0.0521122029526284,3.0291509592103223,0.3032491159660631,-0.1725412071182825,-5.463116748618496,-2.650256939030944,-3.4659501579253855,-2.7866554837904967,-0.9791465224758582,-1.132729025746746
summer,-0.1250247439060254,3.083120863725496,0.1450705521360581,0.04415517686935888,-5.438400072358493,-2.780996743943639,-3.36289282136354,-2.969636040255576,-1.144792156813519,-1.487781410925208
autumn,-0.26304261818354063,2.7630774833441056,-0.1136866353121963,-0.0722635593496742,-5.300078843817496,-3.0060158633691607,-3.2166341975396837,-3.041292425315149,-1.1878063244235244,-1.6314946458676434
winter,-0.5258505459688577,4.7345016743253066,-0.3673008802225958,-0.2137496159645256,-5.064028725925778,-3.184518989096742,-3.1000354946592052,-3.0731439088575834,-1.451787500831606,-1.9963827938073608
spring,-0.6915362914372692,3.792160124971634,-0.6688099310040497,-0.5489999477875054,-5.080477617028223,-3.11680620513463,-2.9853615134610743,-3.4171755423591765,-1.3709857834922292,-2.1149129105569235
summer,-1.0567537897743635,5.350949644252939,-0.4405502463754301,-0.7401603800027423,-4.81843424375167,-3.3843215341338952,-2.756343184748107,-3.402409455523016,-1.4362923269949575,-2.2138805262168098
autumn,-1.3162670205175897,4.990558557826587,-0.645812654877897,-0.6670161624415689,-4.690666022950886,-3.3641584362218118,-2.6431563281772514,-3.696639902287247,-1.638864668475999,-2.4693790437117977
winter,-1.334525284099696,5.436054772723084,-0.8254203303713533,-0.8667247944495675,-4.405307668431984,-3.447374930146217,-2.6646647871300266,-3.717333131299637,-1.8235175279328677,-2.6941059974477013
spring,-1.5446472328037788,5.576365392402638,-1.198024337474367,-1.090626196705591,-4.536045413741798,-3.519240384130546,-2.400986962752401,-3.901645238286748,-1.6917965423464292,-3.035821630813772
summer,-1.709582754329504,8.312103862238951,-1.086503898878743,-1.1365886428313765,-4.140380595832334,-3.596853645446618,-2.486563574935367,-3.927712100878522,-1.8640714235911826,-2.7354489853606423
autumn,-1.8343349443878447,6.647774276233084,-1.3709403637663902,-1.3588422176117447,-4.081006334455691,-3.782487734161282,-2.28020645117678,-3.93254990333799,-1.9920611173734348,-2.9830205025253287
winter,-1.973696291415867,7.297094289420703,-1.2586334193699993,-1.4818081906193197,-4.05643709864176,-3.843326161157249,-2.2694020049639976,-3.986060424455242,-2.189322404836093,-3.016486211448444
spring,-1.9392938361785368,8.923788795974154,-1.8122781663591432,-1.3942198263700474,-3.586750205026269,-3.8370663381753225,-2.1003354349113907,-4.1005724109564845,-2.404635070960749,-3.013973204248039
summer,-2.129977529623238,8.094027986387799,-1.5822928388187105,-1.7629216453670014,-3.715987305854323,-3.928983940162724,-2.12044089508033,-4.197886115202048,-2.332220183470723,-3.0989832512577986
autumn,-2.22836267006292,8.886478636952308,-1.664924328808705,-1.5688642083990378,-3.589132374362485,-3.8936840376815276,-1.8473415319975712,-4.206222847681566,-2.489075967905484,-3.214078644082244
winter,-2.1544554306266046,8.357888280959978,-2.052739945847364,-1.5345320650852503,-3.1997917220633134,-3.99577121326412,-1.7833289587297163,-4.048911304350687,-2.4481383438190476,-3.1769736002328695
spring,-2.164620935782241,8.496928057507589,-1.912661238690624,-1.6282798101124398,-3.358412810598407,-3.9259948736904327,-2.01263569606902,-4.119560256058439,-2.4623675535786123,-3.279943969970811
summer,-2.117134302620155,8.306839635743708,-1.8802791313281968,-1.8808613053408625,-3.304405796275592,-3.974468839168469,-1.9405418455519772,-4.144008763639369,-2.5749968610331497,-3.264303653171557
autumn,-1.8602386717366848,8.449011919517313,-1.9597285681195669,-1.739774496619455,-3.3705289965403,-3.9513258252408288,-2.004672626970925,-3.989072534811068,-2.6843503649485263,-3.3510462674511925
winter,-2.1495910967167617,8.114282163301144,-2.1017420349027343,-1.8004248658420312,-3.281818199331232,-3.987314708441747,-1.8748313644643,-4.150247815767849,-2.513339666859611,-3.284222923603139
spring,-2.2438421100875985,7.556702933137268,-1.967314400901043,-2.086335094159685,-3.337221208269251,-4.040378112559862,-1.9364845324284772,-3.9894305199397055,-2.6357335687916583,-3.2663418097931793
summer,-1.9697888230960237,7.411726682279102,-2.1384388963583025,-1.9256019595808869,-3.3184906466628825,-3.8776578750805606,-1.9610267791590303,-3.998463867958755,-2.7019394725861656,-3.263020222268213
autumn,-2.062267922373488,8.220877633963056,-1.923112117362443,-1.932766423734496,-3.3129060493967795,-4.145606220087953,-1.825198882355609,-3.888065584217604,-2.6362636076908648,-3.201658941780716
winter,-2.05027008116218,7.764046984138427,-2.1209562961840973,-2.113449571788792,-3.370940238600725,-4.147649446346611,-1.9002113030873444,-3.939443285865854,-2.6505091162272314,-3.220196690306625
spring,-1.972052107630964,7.693999948305884,-2.078658931587144,-2.0000366635981885,-3.246029440960198,-4.074501746607774,-1.904474871507352,-3.8889785714698393,-2.6459549652683627,-3.0763624327883283
summer,-2.190092566184203,7.516645508011564,-2.1251810648147966,-1.823056407394424,-3.265313615412869,-4.16121707896389,-1.889026851652116,-3.8831560174364155,-2.6808981155878704,-3.200494216651902
autumn,-1.9667839796640805,7.798892518604733,-2.0031854854402216,-2.0119551564158,-3.3187641356991207,-4.090888326388293,-1.8992513886092983,-3.8158516621552296,-2.769823416166729,-2.9947576017655706
winter,-1.939827745271316,7.902034853161422,-1.81685370425068,-2.1070920321132367,-3.234383613155816,-4.078276622126328,-1.786192845415484,-3.828198494823461,-2.686767448919053,-3.1738010938862704
spring,-1.9948568968360276,8.243001437067859,-1.9115157952298207,-1.9533260241241737,-3.3410083780169337,-3.925467139935236,-1.9468318914306963,-3.823090655564165,-2.691968676334777,-3.2296172019360028
summer,-1.9546226740072008,8.325396438399142,-1.9942468554124155,-1.834453723443499,-3.4607676143505226,-4.061822747443242,-1.9063604041624769,-3.901491789853739,-2.694042704839673,-3.1881078355951638
autumn,-1.9999994504751424,8.736589306746506,-1.857389793473903,-1.9617295848402616,-3.3247078992908285,-4.069935994516165,-1.686174489712795,-3.915510705521705,-2.6793763754244524,-3.2340775492227407
winter,-1.9406197546192856,9.80984648757704,-2.1011875245661424,-1.7320995390387752,-3.3234243463573896,-4.018474303506407,-1.9048782088079668,-3.920330806421236,-2.6869177081373,-3.499810194252955
spring,-1.9725246939844143,8.270764957624863,-2.1444146201113448,-2.0483026275036464,-3.2686157552317496,-4.088499766666378,-2.274455415718227,-3.956761013389663,-2.657277259978357,-3.2808450867582644
summer,-1.9966933686514732,8.442101055282329,-2.0363794295256326,-2.0448779912427004,-3.302300147909262,-4.074591455107871,-1.970441128909678,-4.1333623863431095,-2.703200552194045,-3.318371367900482
autumn,-2.0051075075803277,6.160747219942833,-2.1208811966382783,-1.8945332929831715,-3.311062818098484,-3.916096748554912,-1.7636912863064094,-4.010003546034034,-2.6528337069353882,-3.012971640246691
winter,-2.0061291190013644,8.965895896749279,-2.028601053055,-1.920241821031636,-3.1381229408048417,-3.756956001044204,-2.0864760162105207,-4.046779736634024,-2.7626282374074003,-3.482959818153817
spring,-2.1157002701713217,8.0821907305536,-2.00015658695171,-1.8316600172539228,-3.2893996612310192,-3.979661060901155,-2.025488755839898,-3.945579087595056,-2.5353414732598867,-3.2500490990100586
summer,-2.062338456353703,8.060664239904764,-1.9054052913754185,-1.8668405652893794,-3.361652423783471,-4.012164248141257,-2.038340304990456,-4.15170108633345,-2.5450943421462755,-3.1524814386159337
autumn,-2.039167037421743,8.592971013817536,-1.8917827222164725,-1.9699774581675995,-3.4584687260352136,-3.954235394138232,-1.9280310796925055,-4.103844972130464,-2.6049194160672635,-3.3109123509005167
winter,-2.1843025442388573,8.46453176091742,-1.8578922068003416,-1.5397528110572447,-3.537434871196992,-4.055083812655234,-2.098272983448153,-4.076700241626848,-2.528699320587367,-3.1918019904947053
spring,-2.066097928478871,8.518917314783067,-1.7305886389342309,-1.614345605077795,-3.767376550873747,-3.856008076001424,-1.842621898052294,-4.213906280765932,-2.471398536188542,-3.146223518749412
summer,-1.834493436127756,8.964408406528257,-1.7129539883584484,-1.5103189615292971,-3.8831979614197136,-3.994496429527187,-2.143457980689142,-3.998390286302163,-2.4586099487742734,-3.124764226359693
autumn,-1.8994450031998307,8.066674724085434,-1.461640183985076,-1.2399818021333897,-3.8638258342309344,-3.922795942337789,-2.317064239565953,-4.004556671400801,-2.14293812888192,-3.0310087280950575
winter,-1.92594870328955,7.736903245348239,-1.2842894928521496,-1.2378609765652344,-4.131890742683776,-3.9149162490132094,-2.2765567523907237,-3.943288801361382,-2.2940483226916046,-2.9843581242941473
spring,-1.5446397757876336,7.509656441290891,-1.1809372762722323,-1.1034735124144368,-4.264327653114962,-3.602900217168736,-2.5033186066839104,-3.8384232386911923,-2.1132476310261605,-2.729619837064202
summer,-1.3466603696422068,6.287272526806228,-0.9943568776056706,-0.9561808267185096,-4.391009593271813,-3.437299470770752,-2.511008096023797,-3.629941576178594,-2.053555813499097,-2.682730445001813
autumn,-1.087745362860258,4.400325590605048,-0.8187778998379209,-0.4361033145128068,-4.612281539511344,-3.4460558191402364,-2.869829088176404,-3.736237751893954,-1.8685956790259204,-2.4584507702214062
winter,-0.652087626914962,4.185252277469992,-0.4480566687107888,-0.6039987644389363,-4.992624356482636,-3.274488039840029,-2.7738297501415743,-3.342641302935522,-1.4438951705947016,-2.09488073402064
spring,-0.7587723687292546,3.1476870023157275,-0.4299937478324183,-0.2308147557275019,-5.2101910116988615,-2.9610843204660706,-3.235340072150973,-3.316761961254464,-1.5892792159552618,-1.8483366409295876
summer,-0.44961589678164265,3.7834243149736673,-0.232631853073684,-0.2464442023043516,-5.43210158509643,-2.8373387150848632,-3.246925885423635,-3.088417320942272,-1.0964229002442445,-1.838220882144396
autumn,-0.0581781501072845,2.6886851033929573,0.1369098707787054,-0.0171137628297133,-5.161943310401332,-2.721821487236335,-3.136962578869052,-2.8150931675186217,-0.9599581013414454,-1.590020952133451
winter,0.1366770729368176,2.810154782068252,0.5375502720635952,-0.075054467849198,-5.5625180592173935,-2.6586816057233533,-3.2584458164086585,-2.5382347303089,-0.8646947838002647,-0.873406797972423
